"Country or Area","Unit","1995","1995 Footnotes","1996","1996 Footnotes","1997","1997 Footnotes","1998","1998 Footnotes","1999","1999 Footnotes","2000","2000 Footnotes","2001","2001 Footnotes","2002","2002 Footnotes","2003","2003 Footnotes","2004","2004 Footnotes","2005","2005 Footnotes","2006","2006 Footnotes","2007","2007 Footnotes","2008","2008 Footnotes","2009","2009 Footnotes","2010","2010 Footnotes","2011","2011 Footnotes","2012","2012 Footnotes","2013","2013 Footnotes","2014","2014 Footnotes","2015","2015 Footnotes","2016","2016 Footnotes"
"Netherlands","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","518.591031003689","","1504.1474184338","","2848.42250067964",""
"Netherlands","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.873","","69.457","","110.565",""
"Nigeria","Mil. USD","","","16.0757549060945","","17.86044718232","","19.2193672778055","","16.4654568374268","","15.2534186409346","","13.8694926111142","","12.7561576761519","","11.9485677206768","","11.6008872883768","","11.7406880756076","","","","","","","","","","","","","","","","","","","","","","",""
"Nigeria","Thousand units","","","","","","","","","","","","","2.169","","2.224","","2.146","","2.18","","2.183","","","","","","","","","","","","","","","","","","","","","","",""
"Norway","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"Norway","Thousand units","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"Pakistan","Thousand units","","","","","","","","","","","","","","","","","","","","","","","29.581","2","19.672","2","21.354","2","16.158","2","15.568","2","19.142","2","20.929","2","14.517","2","17.477","2","28.189","2","",""
"Poland","Mil. USD","","","","","","","","","","","2608.42254217886","","1805.95520164147","","1510.330797951","","2146.78297538618","","4219.27608181045","","5297.63198697774","","6403.47602845489","","","","","","","","","","","","","","","","5693.44199440559","","5700.33160896671","","6460.36006767304",""
"Poland","Thousand units","","","","","","","","","","","533.609","","365.05","","291.678","","333.289","","522.253","","540.474","","630.625","","","","","","","","","","","","","","","","473.081","","535.095","","554.002",""
"Portugal","Mil. USD","1279.19612176044","","2756.04408716219","","2719.70353531058","","2683.41003997897","","2603.60402251291","","2367.51518064372","","2466.44663403459","","2312.24552092368","","2371.44574785961","","2418.77906290936","","2164.92921081431","","2519.21310893412","","3110.30772305008","","3136.51746834318","","2136.50973380936","","2590.40715370061","","3632.69164960137","","2918.96018279234","","2301.63189592502","","2473.45409637978","","2060.67580682462","","1765.92998718076",""
"Portugal","Thousand units","77.868","","163.992","","189.714","","189.124","","184.024","","187.282","","195.255","","189.738","","168.15","","157.248","","141.97","","148.228","","168.417","","166.388","","120.558","","148.568","","182.698","","156.396","","109.629","","118.117","","115.301","","99.739",""
"Republic of Korea","Thousand units","1874.969","","2125.124","","2137.219","","1437.184","","1923.845","","2626.422","","2477.448","","2652.591","","2766.721","","3133.258","","3355.728","","3488.788","","","","","","","","","","","","","","","","","","","","",""
"Romania","Mil. USD","","","","","","","","","","","","","","","284.970729468653","","372.930228437013","","626.721528780013","","1202.23060180064","","1552.73616195658","","2130.12078334871","","","","","","","","","","","","4137.09818413551","","","","","","",""
"Romania","Thousand units","","","","","","","","","","","","","","","65.713","","74.165","","104.138","","172.663","","199.919","","231.464","","","","","","","","","","","","411.356","","","","","","",""
"Russian Federation","Thousand units","835","","868","","986","","840","","954","","969","","1022","","981","","1012","","1110","","1068.565","","1177.909","","1293.878","","1470.295","","600.047","","1209.619","","1739.91","","1963.702","","1924.657","","1695.371","","1215.409","","1119.764",""
"Serbia","Thousand units","","","","","","","","","","","","","","","","","","","","","","","11.016","","9.403","","7.748","","16.512","","14.955","","","","","","","","","","","","",""
"Slovakia","Mil. USD","","","","","","","","","","","","","1663.45315359719","","2194.09068596359","","3953.86097104979","","4198.63440140745","","3830.55136895215","","6107.09745851889","","10448.1459984072","","10445.7023371577","","7197.71729441678","","9080.25407220033","","11720.2179123686","","13324.0204876853","","14680.103840253","","14466.906369509","","13578.8624258137","","14571.2059100429",""
"Slovakia","Thousand units","","","","","","","","","","","","","181.735","","225.819","","242.03","","186.26","","176.932","","262.632","","525.29","","524.18","","429.175","","515.559","","580.717","","843.344","","904.472","","907.854","","956.654","","973.474",""
"Slovenia","Thousand units","","","","","","","126.364","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spain","Mil. USD","","","","","","","","","","","","","","","","","","","28665.2635761425","","27107.8943441277","","28210.8243106352","","34671.0920257994","","29982.0685650213","","25891.7440115733","","27121.5640155365","","29431.9124232793","","23492.4195368215","","30005.6090931386","","32749.095649525","","33537.0703053024","","34987.5784915296",""
"Spain","Thousand units","","","","","","","","","","","","","","","","","","","2482.326","","2375.436","","2220.132","","2385.206","","2048.937","","1882.585","","2025.064","","1933.948","","1603.464","","1927.16","","2080.598","","2359.011","","2481.982",""
"Sudan (former)","Thousand units","","","","","","","","","","","","","","","","","","","1.485","","1.5","","2.131","","2.2","","6.325","","6.55","","2.114","","","","","","","","","","","","",""
"Sweden","Mil. USD","","","4594.12509800057","","4595.74150394794","","4816.43207123204","","5268.18487785169","","5779.15181442538","","5426.30099016836","","5389.27136933324","","7553.1415515844","","9036.06260540145","","8914.25298733032","","9416.21845923473","","10516.9143202092","","7154.74123625561","","4016.18451267738","","6256.57909113265","","7649.04195870112","","5839.50709295945","","5805.6942727565","","4937.02367877728","","6361.05767284726","","7317.65545176628",""
"Sweden","Thousand units","","","207.653","","221.001","","213.944","","235.165","","278.357","","271.538","","260.058","","297.147","","317.827","","308.866","","310.22","","314.7655","","220.2072","","127.2529","","191.0735","","205.8627","","164.8351","","163.9172","","140.8174","","166.94","","195.542",""
"Thailand","Thousand units","","","138.579","","112.041","","32.008","","72.716","","97.129","","155.942","","169.304","","251.691","","299.039","","277.603","","298.819","","315.444","","401.474","","","","","","","","","","","","","","","","",""
"The former Yugoslav Republic of Macedonia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"The former Yugoslav Republic of Macedonia","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"Turkey","Mil. USD","","","","","","","","","","","","","","","","","","","","","8246.60561098031","","9489.42392760295","","11728.4039678501","","12159.2286672868","","9561.99008044267","","11160.1316376008","","12297.1703608058","","10856.451052376","","12896.1730158959","","13800.527895914","","13474.971993176","","15566.1928763716",""
"Turkey","Thousand units","","","","","","","","","","","","","","","","","","","","","649.273","","758.424","","856.651","","900.389","","753.276","","886.201","","935.988","","858.188","","987.446","","1070.748","","1211.487","","1367.725",""
"Ukraine","Thousand units","58.721","","6.94","","1.973","","25.844","","9.723","","17.137","","26.247","","43.777","","98.319","","173.691","","192.234","","267.319","","380.141","","401.593","","65.662","","75.27","","97.507","","69.688","","45.757","","25.941","","","","",""
"United Kingdom","Mil. USD","","","","","","","","","31320.7436445429","7","","","","","","","","","","","37121.4870348092","","35009.3206825068","","42316.9487399245","","35783.1004046737","","23255.0132842261","","","","35431.1798266576","","36188.7214609357","","44401.6732886734","","50122.6180964187","","","","",""
"United Kingdom","Thousand units","","","","","","","","","2207.979","7","","","","","","","","","","","1947.184","","1655.512","","1785.847","","1545.885","","1104.289","","","","1391.436","","1488.1","","1528.842","","1573.47","","","","",""
"Uruguay","Mil. USD","","","","","55.1206579287568","","164.117475756427","","105.99015452012","","128.280060803374","","91.6585634983048","","","","0.967679160258574","","","","","","","","","","","","","","70.5748338362179","","","","16.3811212657149","","145.160475295545","","","","","","",""
"Uruguay","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.53","","","","1.936","","11.209","","","","","","",""
"Uzbekistan","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","756.193320754371",""
"Uzbekistan","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.741",""
"Venezuela (Bolivarian Republic of)","Thousand units","","","","","","","","","","","","","","","","","","","24.4","4","139.2","4","120.4","4","120","4","88.1","4","","","","","","","","","","","","","","","",""
"Viet Nam","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5640688754626","","53.981892515974",""
