ID,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Country Name,Country Code,Data Source,Spatial Scale,Unit,Metric,Technology Name
Radio_Total Number_HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.0,1131.0,1154.0,1177.0,1200.0,1500.0,1510.0,1520.0,1530.0,,,,,,,,,,Croatia,HR,CHAT,National,-,Total Number,Radio
Radio_Total Number_AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.0,815.0,820.0,825.0,830.0,840.0,850.0,860.0,870.0,,,,,,,,,,Armenia,AM,CHAT,National,-,Total Number,Radio
Radio_Total Number_TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,30.0,34.0,,,,,,,62.0,66.0,70.0,74.0,100.0,102.0,104.0,106.0,108.0,117.0,126.0,135.0,144.0,153.0,163.0,524.0,886.0,1248.0,1610.0,2187.0,2765.0,2766.0,2766.0,2767.0,2775.0,2986.0,3212.0,3456.0,3718.0,4000.0,4410.0,4870.0,5300.0,5930.0,6550.0,6820.0,7100.0,7390.0,7690.0,8000.0,8400.0,8900.0,9300.0,9800.0,10300.0,10400.0,10600.0,10700.0,10900.0,11000.0,12000.0,13959.0,16238.0,18889.0,,,,,,,,,,Thailand,TH,CHAT,National,-,Total Number,Radio
Radio_Total Number_TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,17.0,19.0,22.0,25.0,30.0,35.0,50.0,50.0,60.0,92.0,140.0,214.0,327.0,500.0,542.0,580.0,630.0,692.0,750.0,817.0,890.0,969.0,1056.0,1150.0,1187.0,1226.0,1266.0,1307.0,1350.0,1391.0,1434.0,1478.0,1523.0,1570.0,1620.0,1670.0,1722.0,1775.0,,,,,,,,,,Chad,TD,CHAT,National,-,Total Number,Radio
Radio_Total Number_KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,107.0,127.0,146.0,166.0,186.0,218.0,250.0,282.0,315.0,347.0,380.0,781.0,1158.0,1348.0,1538.0,1729.0,1961.0,2632.0,2258.0,2393.0,3242.0,4012.0,4063.0,4115.0,5836.0,7557.0,9278.0,11000.0,13000.0,15000.0,17000.0,20000.0,23000.0,26000.0,30000.0,34000.0,39000.0,39800.0,40700.0,41600.0,42500.0,43400.0,43900.0,44400.0,44900.0,45500.0,46000.0,47000.0,47500.0,48000.0,48500.0,,,,,,,,,,South Korea,KR,CHAT,National,-,Total Number,Radio
Radio_Total Number_PY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9.0,15.0,,,,,,,62.0,65.0,67.0,70.0,72.0,75.0,77.0,80.0,84.0,88.0,92.0,96.0,100.0,105.0,127.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,165.0,169.0,175.0,175.0,175.0,177.0,180.0,180.0,181.0,185.0,186.0,190.0,232.0,282.0,344.0,420.0,512.0,624.0,645.0,672.0,700.0,730.0,756.0,783.0,811.0,840.0,870.0,900.0,925.0,951.0,977.0,,,,,,,,,,Paraguay,PY,CHAT,National,-,Total Number,Radio
Radio_Total Number_IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,63.0,,176.0,239.0,305.0,373.0,431.0,529.0,697.0,826.0,978.0,1142.0,1321.0,1583.0,1827.0,1784.0,1608.0,1646.0,1850.0,1982.0,2205.0,2566.0,3135.0,3683.0,4228.0,4800.0,5391.0,5816.0,6235.0,6682.0,7138.0,8056.0,9093.0,10263.0,11583.0,13073.0,14755.0,16653.0,18796.0,21214.0,23943.0,27023.0,30500.0,30900.0,31300.0,31700.0,32100.0,32500.0,32800.0,33100.0,33400.0,33700.0,34000.0,34600.0,35200.0,35800.0,36400.0,37000.0,38600.0,40200.0,41900.0,43700.0,45500.0,45800.0,46100.0,46400.0,46700.0,47000.0,50000.0,50500.0,51000.0,51500.0,,,,,,,,,,Italy,IT,CHAT,National,-,Total Number,Radio
Radio_Total Number_MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,77.0,85.0,92.0,100.0,105.0,107.0,108.0,110.0,112.0,119.0,127.0,130.0,132.0,191.0,250.0,260.0,369.0,524.0,744.0,1056.0,1500.0,1589.0,1683.0,1783.0,1888.0,2000.0,2088.0,2180.0,2276.0,2376.0,2480.0,2525.0,2600.0,2677.0,2757.0,,,,,,,,,,Malawi,MW,CHAT,National,-,Total Number,Radio
Radio_Total Number_MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0,431.0,471.0,511.0,532.0,543.0,578.0,614.0,650.0,700.0,748.0,800.0,826.0,884.0,935.0,1002.0,1100.0,1200.0,1400.0,1600.0,1650.0,1916.0,2225.0,2584.0,3000.0,3153.0,3315.0,3484.0,3663.0,3850.0,4100.0,4360.0,4640.0,4930.0,5250.0,5392.0,5538.0,5688.0,5842.0,6000.0,6500.0,6640.0,6780.0,6930.0,,,,,,,,,,Morocco,MA,CHAT,National,-,Total Number,Radio
Radio_Total Number_IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,34.0,34.0,35.0,35.0,35.0,36.0,37.0,39.0,41.0,43.0,45.0,46.0,47.0,50.0,55.0,60.0,66.0,72.0,79.0,87.0,95.0,104.0,114.0,125.0,128.0,131.0,134.0,137.0,140.0,144.0,148.0,153.0,157.0,162.0,166.0,171.0,175.0,180.0,185.0,188.0,190.0,193.0,196.0,199.0,203.0,206.0,209.0,212.0,215.0,250.0,260.0,270.0,280.0,,,,,,,,,,Iceland,IS,CHAT,National,-,Total Number,Radio
Radio_Total Number_EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.0,700.0,709.0,720.0,730.0,1000.0,1010.0,1020.0,1030.0,,,,,,,,,,Estonia,EE,CHAT,National,-,Total Number,Radio
Radio_Total Number_PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,800.0,700.0,600.0,500.0,535.0,571.0,606.0,642.0,677.0,713.0,748.0,784.0,820.0,1100.0,1350.0,1600.0,1850.0,2100.0,2043.0,1986.0,1929.0,1872.0,1815.0,1819.0,1909.0,2000.0,2001.0,2025.0,2050.0,2067.0,2084.0,2092.0,2100.0,2335.0,2596.0,2887.0,3210.0,3569.0,3969.0,4229.0,4506.0,4801.0,5115.0,5450.0,5550.0,5682.0,5818.0,5957.0,6100.0,6500.0,6650.0,6800.0,6960.0,,,,,,,,,,Peru,PE,CHAT,National,-,Total Number,Radio
Radio_Total Number_TJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,720.0,735.0,750.0,780.0,800.0,850.0,903.0,960.0,,,,,,,,,,Tajikistan,TJ,CHAT,National,-,Total Number,Radio
Radio_Total Number_CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,700.0,800.0,900.0,1000.0,1666.0,2333.0,2999.0,3666.0,4333.0,4999.0,5666.0,6333.0,7000.0,7250.0,7500.0,7750.0,8000.0,11000.0,15000.0,20000.0,36000.0,10916.0,48000.0,65000.0,68000.0,71000.0,74000.0,77000.0,80000.0,83000.0,86000.0,89000.0,92000.0,95000.0,100000.0,104000.0,109000.0,115000.0,120000.0,151000.0,189000.0,237000.0,297000.0,373000.0,385000.0,394000.0,398500.0,403000.0,408000.0,413000.0,417000.0,421000.0,425000.0,,,,,,,,,,China,CN,CHAT,National,-,Total Number,Radio
Radio_Total Number_LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.0,1661.0,1680.0,1700.0,1720.0,1750.0,1760.0,1770.0,1780.0,,,,,,,,,,Latvia,LV,CHAT,National,-,Total Number,Radio
Radio_Total Number_GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,60.0,60.0,60.0,34.0,50.0,60.0,60.0,60.0,60.0,60.0,61.0,63.0,63.0,64.0,65.0,66.0,68.0,100.0,102.0,105.0,112.0,120.0,128.0,137.0,146.0,154.0,161.0,168.0,175.0,182.0,189.0,196.0,203.0,211.0,,,,,,,,,,Gambia,GM,CHAT,National,-,Total Number,Radio
Radio_Total Number_SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.0,716.0,724.0,732.0,740.0,800.0,805.0,810.0,815.0,,,,,,,,,,Slovenia,SI,CHAT,National,-,Total Number,Radio
Radio_Total Number_SN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,143.0,162.0,181.0,200.0,230.0,260.0,262.0,265.0,267.0,268.0,275.0,280.0,285.0,286.0,287.0,290.0,295.0,300.0,329.0,360.0,410.0,470.0,540.0,610.0,700.0,724.0,749.0,775.0,802.0,830.0,862.0,894.0,928.0,963.0,1000.0,1200.0,1240.0,1280.0,1320.0,,,,,,,,,,Senegal,SN,CHAT,National,-,Total Number,Radio
Radio_Total Number_NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3294.0,3433.0,3578.0,3729.0,3887.0,4051.0,4222.0,4400.0,4586.0,4779.0,4981.0,5192.0,5411.0,5639.0,5878.0,6126.0,6384.0,6654.0,6935.0,7003.0,7072.0,7142.0,7211.0,7280.0,7350.0,7421.0,7492.0,7564.0,7637.0,7710.0,8219.0,8762.0,9341.0,9957.0,10615.0,10879.0,11149.0,11426.0,11709.0,12000.0,12300.0,12600.0,12910.0,13220.0,13550.0,13735.0,13922.0,14112.0,14305.0,14500.0,15000.0,15300.0,15600.0,15900.0,,,,,,,,,,Netherlands,NL,CHAT,National,-,Total Number,Radio
Radio_Total Number_GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2985.0,2990.0,2995.0,3000.0,3005.0,3010.0,3020.0,3030.0,3040.0,,,,,,,,,,Georgia,GE,CHAT,National,-,Total Number,Radio
Radio_Total Number_TZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,60.0,93.0,114.0,115.0,120.0,138.0,138.0,135.0,150.0,200.0,225.0,230.0,231.0,232.0,243.0,254.0,265.0,277.0,290.0,304.0,318.0,333.0,349.0,365.0,410.0,460.0,516.0,579.0,650.0,1190.0,2190.0,4030.0,7400.0,8300.0,8550.0,8800.0,9060.0,9320.0,,,,,,,,,,Tanzania,TZ,CHAT,National,-,Total Number,Radio
Radio_Total Number_TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,46.0,55.0,,,,,,,121.0,181.0,241.0,301.0,416.0,531.0,647.0,819.0,885.0,951.0,1017.0,1083.0,1151.0,1219.0,1352.0,1503.0,1723.0,1944.0,2165.0,2443.0,2637.0,2789.0,2933.0,3030.0,3136.0,3856.0,3941.0,4033.0,4064.0,4096.0,4210.0,4251.0,4255.0,4260.0,5000.0,5300.0,5700.0,6100.0,6500.0,7000.0,7400.0,7700.0,8100.0,8600.0,9000.0,9200.0,9400.0,9600.0,9800.0,10000.0,11000.0,11300.0,11600.0,11900.0,,,,,,,,,,Turkey,TR,CHAT,National,-,Total Number,Radio
Radio_Total Number_LY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,9.0,14.0,19.0,22.0,25.0,28.0,32.0,35.0,38.0,41.0,45.0,50.0,74.0,75.0,76.0,77.0,85.0,90.0,100.0,100.0,103.0,106.0,110.0,128.0,148.0,172.0,200.0,264.0,348.0,459.0,606.0,800.0,840.0,880.0,930.0,970.0,1020.0,1062.0,1106.0,1152.0,1200.0,1250.0,1300.0,1350.0,1400.0,1460.0,,,,,,,,,,Libya,LY,CHAT,National,-,Total Number,Radio
Radio_Total Number_BJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,15.0,25.0,35.0,35.0,45.0,52.0,60.0,75.0,85.0,97.0,106.0,115.0,126.0,137.0,150.0,162.0,175.0,189.0,204.0,220.0,238.0,257.0,278.0,300.0,320.0,342.0,364.0,389.0,415.0,431.0,447.0,464.0,482.0,500.0,600.0,620.0,641.0,662.0,,,,,,,,,,Benin,BJ,CHAT,National,-,Total Number,Radio
Radio_Total Number_MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.0,2500.0,2600.0,3000.0,3100.0,3200.0,3220.0,3240.0,3260.0,,,,,,,,,,Moldova,MD,CHAT,National,-,Total Number,Radio
Radio_Total Number_UG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,105.0,200.0,473.0,509.0,531.0,467.0,403.0,339.0,275.0,250.0,250.0,250.0,250.0,280.0,320.0,360.0,400.0,500.0,630.0,790.0,1000.0,1250.0,1360.0,1480.0,1610.0,1750.0,1900.0,1970.0,2050.0,2130.0,2210.0,2300.0,2500.0,2600.0,2700.0,2800.0,,,,,,,,,,Uganda,UG,CHAT,National,-,Total Number,Radio
