Country Name,Technology Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Data Source,Unit,Metric,Country Code,Spatial Scale,ID
"Congo, Dem. Rep.",Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,180.0,689.0,723.0,759.0,760.0,700.0,700.0,730.0,700.0,650.0,600.0,600.0,1000.0,1833.0,1993.0,2076.0,2744.0,2965.0,2965.0,2965.0,3015.0,3020.0,3020.5,3025.0,3025.0,3025.0,3030.0,2929.0,2919.0,2921.0,3007.0,3226.0,3280.0,3330.0,3440.0,3590.0,,World Bank,metric tons,Annual production,CD,National,Aquaculture Production_Annual production_CD
"Congo, Rep.",Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,47.0,61.0,91.0,121.0,177.0,243.0,240.0,243.0,191.0,234.0,121.0,139.0,106.0,99.0,140.0,190.0,66.0,64.0,68.0,69.0,72.0,80.0,21.0,25.0,215.0,243.0,285.0,335.0,405.0,465.0,520.0,579.0,643.0,692.0,640.0,731.0,900.0,,World Bank,metric tons,Annual production,CG,National,Aquaculture Production_Annual production_CG
Costa Rica,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,13.0,19.0,27.0,41.0,58.0,79.0,185.0,106.0,106.0,270.0,399.0,410.0,573.0,1975.0,2244.0,3335.0,3910.0,6756.0,6986.0,7000.0,7937.0,9324.0,9708.0,10520.0,17892.0,20546.0,24708.0,24038.0,19962.0,25765.0,27059.0,24754.3,26839.0,27713.5,27287.0,30352.0,26765.5,23559.5,22212.0,21124.0,21955.0,22046.0,16268.95,,World Bank,metric tons,Annual production,CR,National,Aquaculture Production_Annual production_CR
Cote d'Ivoire,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,60.0,213.0,229.0,170.0,168.0,100.0,253.0,306.0,351.0,117.0,386.0,1128.0,450.0,862.0,1000.0,1197.0,1025.0,806.0,866.0,866.0,866.0,866.0,1290.0,1290.0,1340.0,1700.0,3394.0,3720.0,3720.0,3750.0,4000.0,4392.0,4500.0,4550.0,4620.0,4620.0,,World Bank,metric tons,Annual production,CI,National,Aquaculture Production_Annual production_CI
Croatia,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6802.0,4603.0,4941.0,4007.0,2889.0,3510.0,5989.0,6313.0,6876.0,10468.0,9095.0,9505.0,12834.0,13842.0,18847.0,16135.0,15729.0,16328.55,15678.51,14604.0,11222.1,13720.21,13767.99,16874.85,17269.05,17114.41,19680.31,20442.97,21718.27,,World Bank,metric tons,Annual production,HR,National,Aquaculture Production_Annual production_HR
Cuba,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,220.0,350.0,460.0,570.0,680.0,810.0,1040.0,1310.0,1320.0,1690.0,1990.0,2309.0,2977.0,3779.0,4145.0,4383.0,4637.0,4626.0,5578.0,5768.0,6036.0,8174.0,8261.0,10977.0,12774.0,16273.0,22276.0,36354.0,36367.0,39603.0,40166.0,32780.0,25569.0,27044.0,26897.0,27562.0,22635.0,27210.0,37526.0,36685.0,36002.0,31422.0,24597.8,26179.2,29577.7,31282.6,32056.0,29185.0,31210.0,28628.0,27100.6,26200.0,,World Bank,metric tons,Annual production,CU,National,Aquaculture Production_Annual production_CU
Curacao,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,,World Bank,metric tons,Annual production,CW,National,Aquaculture Production_Annual production_CW
Cyprus,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,31.0,31.0,31.0,31.0,31.0,31.0,36.0,46.0,50.0,60.0,56.0,57.0,50.0,58.0,83.0,125.0,127.0,155.0,259.0,291.0,452.0,787.0,969.0,1178.0,1422.0,1878.0,1883.0,1862.0,1821.0,3545.0,3620.0,3607.0,3200.0,3403.0,3698.5,4153.8,4666.98,4333.71,5339.1,4834.34,5458.54,6626.86,7275.11,7347.04,8079.18,7342.6,,World Bank,metric tons,Annual production,CY,National,Aquaculture Production_Annual production_CY
Czechia,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20242.0,18655.0,18679.0,18200.0,17560.0,17231.0,18775.0,19475.0,20098.0,19210.0,19670.0,19384.0,20455.0,20431.0,20447.0,20395.0,20071.0,20420.0,21010.0,20763.0,19357.4,20135.0,20200.0,20952.0,21685.0,21751.0,20986.0,20401.0,,World Bank,metric tons,Annual production,CZ,National,Aquaculture Production_Annual production_CZ
Denmark,Aquaculture Production,6045.0,7538.0,7700.0,7824.0,8263.0,10809.0,10135.0,10638.0,12178.0,11147.0,9272.0,11910.0,13914.0,13176.0,12190.0,15188.0,14149.0,13633.0,16060.0,17118.0,18555.0,21202.0,21655.0,25363.0,23609.0,24244.0,24402.0,25851.0,28659.0,33059.0,41946.0,42098.0,43264.0,39739.0,42892.0,44730.0,41924.0,39697.0,42368.0,42670.0,43609.0,41573.0,32026.0,37772.0,42814.0,39012.0,37188.0,31168.0,36066.0,35130.4,36175.0,35918.0,34585.54,37707.2,34382.2,35866.7,36337.0,37498.0,36453.0,40221.49,42629.0,,World Bank,metric tons,Annual production,DK,National,Aquaculture Production_Annual production_DK
Dominica,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,7.0,12.0,13.0,13.0,18.0,19.0,24.0,24.0,24.0,24.0,11.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.1,,World Bank,metric tons,Annual production,DM,National,Aquaculture Production_Annual production_DM
Dominican Republic,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,193.0,301.0,323.0,277.0,221.0,280.0,615.0,815.0,1347.0,3982.0,2206.0,789.0,677.0,810.0,748.0,2125.0,2647.0,3554.0,1944.0,2000.0,980.0,980.0,1080.0,1080.0,1230.0,1280.0,2147.9,1031.8,1575.0,2180.5,2290.0,2045.0,2419.0,2599.0,2665.0,2680.0,,World Bank,metric tons,Annual production,DO,National,Aquaculture Production_Annual production_DO
Ecuador,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,50.0,200.0,513.0,1030.0,1591.0,2155.0,3552.0,4113.0,5009.0,9565.0,12554.0,22016.0,36273.0,34225.0,30876.0,44339.0,70099.0,75631.0,71211.0,77730.0,107145.0,116694.0,87763.0,89096.0,106223.0,108880.0,134497.0,145790.0,126575.0,61311.0,57587.0,77636.0,95278.0,108673.0,138562.0,169588.0,171020.0,173222.0,219463.0,272720.8,309702.0,322655.0,332382.0,368492.0,426750.4,451380.9,484990.0,581435.0,695835.0,774568.55,,World Bank,metric tons,Annual production,EC,National,Aquaculture Production_Annual production_EC
"Egypt, Arab Rep.",Aquaculture Production,4600.0,5200.0,5200.0,6000.0,7000.0,6200.0,5900.0,5600.0,5600.0,5900.0,6000.0,7000.0,8000.0,9000.0,9000.0,9000.0,11000.0,13000.0,15000.0,17000.0,19000.0,21000.0,24000.0,25000.0,27000.0,41846.0,45500.0,46400.0,52200.0,60500.0,61916.0,61617.0,63895.0,51210.0,56603.0,71815.0,91137.0,85704.0,139389.0,226276.0,340093.0,342864.0,376296.0,445181.0,471535.0,539748.0,595030.0,635516.0,693815.0,705490.0,919585.0,986820.0,1017738.0,1097544.0,1137091.0,1174831.0,1370660.0,1406864.5,1594231.0,1641949.0,1591896.0,,World Bank,metric tons,Annual production,EG,National,Aquaculture Production_Annual production_EG
El Salvador,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,676.0,760.0,790.0,718.0,711.0,632.0,117.0,539.0,628.0,1324.0,518.0,358.0,384.0,399.0,279.0,261.0,395.0,781.0,1131.0,2219.0,2203.0,3078.0,3734.0,3817.0,4355.71,4499.93,4883.7,5322.0,3278.0,1663.0,6742.71,7955.68,8300.0,8600.0,8680.0,8500.0,,World Bank,metric tons,Annual production,SV,National,Aquaculture Production_Annual production_SV
Equatorial Guinea,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,15.0,17.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,World Bank,metric tons,Annual production,GQ,National,Aquaculture Production_Annual production_GQ
Eritrea,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,17.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,World Bank,metric tons,Annual production,ER,National,Aquaculture Production_Annual production_ER
Estonia,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,1232.0,936.0,1337.0,693.0,330.0,417.0,315.0,272.0,260.0,260.0,200.0,225.0,467.0,257.0,372.0,252.0,555.0,703.0,772.0,813.0,653.6,573.04,388.34,581.4,733.21,870.47,798.7,867.73,870.46,943.66,1061.97,1090.15,,World Bank,metric tons,Annual production,EE,National,Aquaculture Production_Annual production_EE
Eswatini,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,18.0,19.0,20.0,40.0,45.0,45.0,40.0,42.0,60.0,88.0,93.0,66.0,81.0,61.0,69.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,209.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,World Bank,metric tons,Annual production,SZ,National,Aquaculture Production_Annual production_SZ
Ethiopia,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,36.0,36.0,22.0,28.0,33.0,55.0,38.0,24.0,14.0,15.0,15.0,15.0,15.0,15.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,38.0,45.3,85.5,90.5,95.0,126.0,165.0,430.0,534.0,,World Bank,metric tons,Annual production,ET,National,Aquaculture Production_Annual production_ET
Faroe Islands,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,25.0,40.0,80.0,51.0,102.0,305.0,100.0,222.0,445.0,360.0,390.0,513.0,1620.0,2520.0,4523.0,5260.0,8131.0,13076.0,18283.0,19098.0,18752.0,15332.0,8611.0,17584.0,22538.0,20436.0,42544.0,34823.0,49167.0,56102.0,62746.0,46077.0,23455.0,18574.0,30699.0,46673.0,59295.0,47575.0,60473.0,76564.0,75909.0,86454.0,80622.0,83333.0,86866.0,78975.0,95085.0,89055.0,,World Bank,metric tons,Annual production,FO,National,Aquaculture Production_Annual production_FO
Fiji,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,757.0,8660.0,10896.0,5089.0,6045.0,6353.0,3493.0,2498.9,1832.03,184.0,200.0,255.0,365.0,2408.0,16860.02,6991.0,4927.0,1206.0,394.0,561.5,561.5,1618.0,830.0,888.0,670.03,767.5,646.0,616.0,371.0,1079.0,688.0,685.0,595.0,450.0,355.0,322.3,,World Bank,metric tons,Annual production,FJ,National,Aquaculture Production_Annual production_FJ
Finland,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,50.0,190.0,390.0,600.0,800.0,999.0,1201.0,1403.0,1200.0,1800.0,1800.0,2500.0,2500.0,3455.0,3275.0,4921.0,5698.0,6334.0,7746.0,9586.0,10166.0,11006.0,12689.0,16367.0,18550.0,18550.0,19271.0,17909.0,17526.0,16682.0,17345.0,17659.0,16426.0,16024.0,15449.0,15400.0,15739.0,15132.0,12558.0,12821.0,14355.0,12891.0,13025.0,13439.0,13627.0,11772.0,11275.0,12659.0,13613.0,13465.0,14877.0,14412.17,14586.9,14163.7,15295.8,15052.9,,World Bank,metric tons,Annual production,FI,National,Aquaculture Production_Annual production_FI
France,Aquaculture Production,111100.0,116700.0,106900.0,110000.0,98220.0,111650.0,102700.0,115255.0,108610.0,104725.0,106444.0,85280.0,128308.0,127366.0,137010.0,164937.0,148586.0,180727.0,163893.0,188692.0,207039.0,200250.0,192707.0,196288.0,192609.0,226903.0,243671.0,231894.0,227544.0,225122.0,256653.0,245094.0,250254.0,277323.0,280954.0,280786.0,285526.0,287243.0,267850.0,264857.0,266802.0,251655.0,251758.0,239601.0,242167.0,244925.0,237375.0,237451.0,238248.6,234002.0,203409.0,193662.2,205151.9,200401.1,180390.0,163352.6,180610.8,188605.81,187465.08,196151.36,191350.0,,World Bank,metric tons,Annual production,FR,National,Aquaculture Production_Annual production_FR
French Polynesia,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,3.0,7.0,6.0,6.0,13.0,11.5,22.0,89.21,129.1,39.0,66.0,89.0,88.0,80.0,71.0,455.17,615.96,551.7,596.38,809.19,619.0,989.82,810.66,932.62,1343.85,2013.06,1900.81,2961.83,2483.1,2255.19,1945.69,1905.36,2184.44,2918.92,2654.56,2697.68,2086.56,1914.7,1342.99,1354.6,1367.0,1364.0,1371.0,,World Bank,metric tons,Annual production,PF,National,Aquaculture Production_Annual production_PF
Gabon,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,8.0,28.0,39.0,62.0,57.0,158.0,558.0,558.0,102.0,83.0,80.0,80.0,78.0,126.0,124.0,124.0,126.0,130.0,130.0,48.0,46.0,45.0,45.0,50.0,50.0,55.0,55.0,60.0,,World Bank,metric tons,Annual production,GA,National,Aquaculture Production_Annual production_GA
"Gambia, The",Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,75.0,25.0,25.0,25.0,25.0,33.0,33.0,33.0,35.0,35.0,35.0,35.0,33.0,33.0,33.0,,World Bank,metric tons,Annual production,GM,National,Aquaculture Production_Annual production_GM
Georgia,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0,630.0,607.0,2660.0,1045.0,580.0,228.0,157.0,101.0,61.0,96.0,83.0,86.0,80.0,52.0,56.0,72.0,107.0,150.0,180.0,422.0,705.0,850.0,1000.0,1155.0,1305.0,1495.0,1655.0,1805.0,2042.0,2381.5,2444.7,2026.9,,World Bank,metric tons,Annual production,GE,National,Aquaculture Production_Annual production_GE
Germany,Aquaculture Production,19810.0,16670.0,12520.0,12680.0,13830.0,14490.0,19950.0,20600.0,22160.0,19814.0,23477.0,20636.0,25103.0,29169.0,35783.0,39380.0,44071.0,36230.0,35893.0,25703.0,38789.0,35543.0,52616.0,70965.0,97785.0,61134.0,70235.0,66828.0,72005.0,66618.0,64435.0,74692.0,96654.0,69500.0,48852.0,64096.0,83237.0,65433.0,73020.0,79567.0,65891.0,53409.0,49852.0,74280.0,57233.0,44685.0,35379.0,44994.0,43977.0,38907.0,40694.0,39141.0,26360.0,25289.0,26032.0,29909.0,41801.0,35979.0,34196.0,40756.0,32258.0,,World Bank,metric tons,Annual production,DE,National,Aquaculture Production_Annual production_DE
Ghana,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,20.0,46.0,94.0,122.0,142.0,168.0,181.0,199.0,219.0,238.0,256.0,273.0,289.0,306.0,329.0,353.0,450.0,357.0,359.0,386.0,427.0,330.0,360.0,410.0,430.0,465.0,500.0,550.0,550.0,400.0,1800.0,2900.0,5000.0,6000.0,6000.0,938.0,950.0,1154.0,2270.0,3820.0,5594.0,7154.0,10200.0,19092.0,27450.0,32513.0,38545.0,44610.0,52480.0,57415.0,76630.0,52360.0,64010.0,,World Bank,metric tons,Annual production,GH,National,Aquaculture Production_Annual production_GH
Greece,Aquaculture Production,330.0,290.0,390.0,450.0,530.0,620.0,630.0,800.0,860.0,950.0,1040.0,975.0,1080.0,1230.0,1400.0,1520.0,1612.0,1704.0,1826.0,1872.0,1963.0,2065.0,2110.0,2260.0,2542.0,2377.0,2296.0,2741.0,4087.0,4737.0,9523.0,12615.0,20306.0,32578.0,33182.0,32644.0,39852.0,48838.0,59926.0,84274.0,95418.0,97512.0,87928.0,101434.0,97143.0,106208.0,113384.0,113297.0,115068.0,122011.0,121244.0,110809.1,110973.47,113999.85,104663.0,107161.8,123707.1,125524.7,132364.52,128821.58,131737.18,,World Bank,metric tons,Annual production,GR,National,Aquaculture Production_Annual production_GR
Grenada,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,22.6,18.5,20.5,22.5,22.5,,World Bank,metric tons,Annual production,GD,National,Aquaculture Production_Annual production_GD
Guam,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,45.0,37.0,47.0,85.0,142.0,180.0,198.0,210.0,212.0,176.0,187.0,211.0,215.0,216.0,220.0,220.0,220.0,230.0,232.0,232.0,233.0,160.0,160.0,160.0,162.0,162.0,162.0,140.5,129.0,111.0,111.0,110.0,110.0,110.0,110.0,110.0,113.0,115.0,118.0,,World Bank,metric tons,Annual production,GU,National,Aquaculture Production_Annual production_GU
Guatemala,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,12.0,61.0,459.0,528.0,651.0,920.0,713.0,904.0,831.0,1235.0,3286.0,4393.0,3675.0,3421.0,4407.0,3124.0,4850.0,3963.0,5100.0,7978.0,6346.0,4908.0,9008.0,16293.0,16400.0,18727.0,16623.0,22792.23,21468.0,17743.0,19762.0,21395.0,22247.6,23448.9,26360.0,28317.0,31000.0,33651.0,,World Bank,metric tons,Annual production,GT,National,Aquaculture Production_Annual production_GT
Guinea,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,100.0,110.0,110.0,170.0,177.0,185.0,187.2,292.5,322.8,351.0,409.0,477.8,572.9,686.6,806.2,1135.0,,World Bank,metric tons,Annual production,GN,National,Aquaculture Production_Annual production_GN
Guinea-Bissau,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,25.0,5.0,0.0,,World Bank,metric tons,Annual production,GW,National,Aquaculture Production_Annual production_GW
Guyana,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,27.0,65.0,70.0,43.0,35.0,50.0,65.0,85.0,140.0,210.0,230.0,250.0,270.0,300.0,606.0,605.0,608.0,608.0,608.0,608.0,608.0,660.0,660.0,292.0,510.96,487.6,263.1,261.18,220.65,367.49,417.64,336.7,696.27,306.76,243.02,137.63,,World Bank,metric tons,Annual production,GY,National,Aquaculture Production_Annual production_GY
Haiti,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,32.0,32.0,32.0,162.0,162.0,225.0,360.0,600.0,720.0,800.0,1010.0,1220.0,1290.0,1400.0,1430.0,1560.0,1560.0,,World Bank,metric tons,Annual production,HT,National,Aquaculture Production_Annual production_HT
Honduras,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,14.0,23.0,36.0,55.0,86.0,127.0,190.0,268.0,581.0,465.0,985.0,2049.0,2845.0,3318.0,3401.0,4175.0,5707.0,8341.0,8990.0,7241.0,10295.0,9472.0,8080.0,8789.0,10053.0,13386.0,16957.0,23547.0,27036.0,49249.0,55356.0,54689.0,47080.0,28858.0,27509.0,50295.0,52436.0,53100.0,61750.0,55100.0,54000.0,64500.0,65000.0,68100.0,71151.1,,World Bank,metric tons,Annual production,HN,National,Aquaculture Production_Annual production_HN
"Hong Kong SAR, China",Aquaculture Production,600.0,665.0,690.0,700.0,1390.0,1279.0,1138.0,1169.0,1852.0,2140.0,3113.0,3287.0,3619.0,4010.0,4287.0,5239.0,6086.0,5101.0,6816.0,7383.0,7887.0,7913.0,9287.0,8540.0,8356.0,7901.0,9121.0,10436.0,10778.0,9529.0,10256.0,10624.0,9333.0,9299.0,8966.0,8571.0,8418.0,8310.0,6439.0,6052.0,4988.0,5627.0,4302.0,4857.0,4615.0,4130.0,4125.0,4514.0,4754.0,4819.0,4338.0,3438.0,4093.0,3764.0,3897.0,3894.0,4258.0,4172.0,4133.0,3787.1,3834.7,,World Bank,metric tons,Annual production,HK,National,Aquaculture Production_Annual production_HK
Hungary,Aquaculture Production,10000.0,12500.0,13750.0,15150.0,16100.0,17280.0,18590.0,19230.0,19800.0,20300.0,19500.0,19000.0,22600.0,21626.0,21791.0,21950.0,21923.0,21889.0,21787.0,21619.0,22570.0,26330.0,26180.0,27790.0,16473.0,18315.0,16997.0,17948.0,17970.0,20548.0,17600.0,14434.0,14230.0,9492.0,9899.0,9360.0,8080.0,9334.0,10222.0,11947.0,12886.0,13056.0,11574.0,11870.0,12744.0,13661.0,14686.0,15864.0,15687.0,14825.0,14245.0,15584.0,15133.0,14918.0,15326.0,17337.0,16247.97,18257.5,17852.3,17283.31,18373.33,,World Bank,metric tons,Annual production,HU,National,Aquaculture Production_Annual production_HU
Iceland,Aquaculture Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,15.0,23.0,32.0,43.0,59.0,80.0,107.0,137.0,103.0,273.0,643.0,1209.0,1677.0,2829.0,2873.0,2524.0,2917.0,3222.0,3485.0,3687.0,3663.0,3868.0,3897.0,3623.0,4371.0,3585.0,6214.0,8868.0,8256.0,8241.0,4823.0,5098.0,5165.0,5050.0,5308.5,7431.3,7053.0,8433.5,8382.6,15129.0,20858.7,19185.0,33958.86,40595.06,,World Bank,metric tons,Annual production,IS,National,Aquaculture Production_Annual production_IS
